id,taxid,fasta_dna,fasta_aa
GCF_000864365.1,3431257,/ptmp/jfellowsy/projects/taxprofiler-createtaxdb-paper/benchmarking/ncbi_genomes/ncbi_dataset/data/GCF_000864365.1/GCF_000864365.1_ViralMultiSegProj16242_genomic.fna,/ptmp/jfellowsy/projects/taxprofiler-createtaxdb-paper/benchmarking/ncbi_genomes/ncbi_dataset/data/GCF_000864365.1/GCF_000864365.1_ViralMultiSegProj16242_protein.faa
GCF_001958415.1,1923487,/ptmp/jfellowsy/projects/taxprofiler-createtaxdb-paper/benchmarking/ncbi_genomes/ncbi_dataset/data/GCF_001958415.1/GCF_001958415.1_ViralProj361793_genomic.fna,/ptmp/jfellowsy/projects/taxprofiler-createtaxdb-paper/benchmarking/ncbi_genomes/ncbi_dataset/data/GCF_001958415.1/GCF_001958415.1_ViralProj361793_protein.faa
GCF_965152615.1,3397807,/ptmp/jfellowsy/projects/taxprofiler-createtaxdb-paper/benchmarking/ncbi_genomes/ncbi_dataset/data/GCF_965152615.1/GCF_965152615.1_NS_NAM74_genomic.fna,/ptmp/jfellowsy/projects/taxprofiler-createtaxdb-paper/benchmarking/ncbi_genomes/ncbi_dataset/data/GCF_965152615.1/GCF_965152615.1_NS_NAM74_protein.faa
GCF_004520575.1,2955688,/ptmp/jfellowsy/projects/taxprofiler-createtaxdb-paper/benchmarking/ncbi_genomes/ncbi_dataset/data/GCF_004520575.1/GCF_004520575.1_ASM452057v1_genomic.fna,/ptmp/jfellowsy/projects/taxprofiler-createtaxdb-paper/benchmarking/ncbi_genomes/ncbi_dataset/data/GCF_004520575.1/GCF_004520575.1_ASM452057v1_protein.faa
GCF_045946425.1,1282,/ptmp/jfellowsy/projects/taxprofiler-createtaxdb-paper/benchmarking/ncbi_genomes/ncbi_dataset/data/GCF_045946425.1/GCF_045946425.1_ASM4594642v1_genomic.fna,/ptmp/jfellowsy/projects/taxprofiler-createtaxdb-paper/benchmarking/ncbi_genomes/ncbi_dataset/data/GCF_045946425.1/GCF_045946425.1_ASM4594642v1_protein.faa
GCF_041379755.1,33922,/ptmp/jfellowsy/projects/taxprofiler-createtaxdb-paper/benchmarking/ncbi_genomes/ncbi_dataset/data/GCF_041379755.1/GCF_041379755.1_ASM4137975v1_genomic.fna,/ptmp/jfellowsy/projects/taxprofiler-createtaxdb-paper/benchmarking/ncbi_genomes/ncbi_dataset/data/GCF_041379755.1/GCF_041379755.1_ASM4137975v1_protein.faa
GCF_050950195.1,686309,/ptmp/jfellowsy/projects/taxprofiler-createtaxdb-paper/benchmarking/ncbi_genomes/ncbi_dataset/data/GCF_050950195.1/GCF_050950195.1_MDNA_WGS_239_assembly_genomic.fna,/ptmp/jfellowsy/projects/taxprofiler-createtaxdb-paper/benchmarking/ncbi_genomes/ncbi_dataset/data/GCF_050950195.1/GCF_050950195.1_MDNA_WGS_239_assembly_protein.faa
GCF_006384515.1,2956697,/ptmp/jfellowsy/projects/taxprofiler-createtaxdb-paper/benchmarking/ncbi_genomes/ncbi_dataset/data/GCF_006384515.1/GCF_006384515.1_ASM638451v1_genomic.fna,/ptmp/jfellowsy/projects/taxprofiler-createtaxdb-paper/benchmarking/ncbi_genomes/ncbi_dataset/data/GCF_006384515.1/GCF_006384515.1_ASM638451v1_protein.faa
GCF_000929835.1,2844641,/ptmp/jfellowsy/projects/taxprofiler-createtaxdb-paper/benchmarking/ncbi_genomes/ncbi_dataset/data/GCF_000929835.1/GCF_000929835.1_ViralProj268563_genomic.fna,/ptmp/jfellowsy/projects/taxprofiler-createtaxdb-paper/benchmarking/ncbi_genomes/ncbi_dataset/data/GCF_000929835.1/GCF_000929835.1_ViralProj268563_protein.faa
GCF_018566015.1,2843842,/ptmp/jfellowsy/projects/taxprofiler-createtaxdb-paper/benchmarking/ncbi_genomes/ncbi_dataset/data/GCF_018566015.1/GCF_018566015.1_ASM1856601v1_genomic.fna,/ptmp/jfellowsy/projects/taxprofiler-createtaxdb-paper/benchmarking/ncbi_genomes/ncbi_dataset/data/GCF_018566015.1/GCF_018566015.1_ASM1856601v1_protein.faa
GCF_003033845.1,3048288,/ptmp/jfellowsy/projects/taxprofiler-createtaxdb-paper/benchmarking/ncbi_genomes/ncbi_dataset/data/GCF_003033845.1/GCF_003033845.1_ASM303384v1_genomic.fna,/ptmp/jfellowsy/projects/taxprofiler-createtaxdb-paper/benchmarking/ncbi_genomes/ncbi_dataset/data/GCF_003033845.1/GCF_003033845.1_ASM303384v1_protein.faa
GCF_052467225.1,3243384,/ptmp/jfellowsy/projects/taxprofiler-createtaxdb-paper/benchmarking/ncbi_genomes/ncbi_dataset/data/GCF_052467225.1/GCF_052467225.1_ASM5246722v1_genomic.fna,/ptmp/jfellowsy/projects/taxprofiler-createtaxdb-paper/benchmarking/ncbi_genomes/ncbi_dataset/data/GCF_052467225.1/GCF_052467225.1_ASM5246722v1_protein.faa
GCF_026240635.1,3045816,/ptmp/jfellowsy/projects/taxprofiler-createtaxdb-paper/benchmarking/ncbi_genomes/ncbi_dataset/data/GCF_026240635.1/GCF_026240635.1_ASM2624063v1_genomic.fna,/ptmp/jfellowsy/projects/taxprofiler-createtaxdb-paper/benchmarking/ncbi_genomes/ncbi_dataset/data/GCF_026240635.1/GCF_026240635.1_ASM2624063v1_protein.faa
GCF_026185255.2,2879107,/ptmp/jfellowsy/projects/taxprofiler-createtaxdb-paper/benchmarking/ncbi_genomes/ncbi_dataset/data/GCF_026185255.2/GCF_026185255.2_ASM2618525v2_genomic.fna,/ptmp/jfellowsy/projects/taxprofiler-createtaxdb-paper/benchmarking/ncbi_genomes/ncbi_dataset/data/GCF_026185255.2/GCF_026185255.2_ASM2618525v2_protein.faa
GCF_003571865.1,2733926,/ptmp/jfellowsy/projects/taxprofiler-createtaxdb-paper/benchmarking/ncbi_genomes/ncbi_dataset/data/GCF_003571865.1/GCF_003571865.1_ASM357186v1_genomic.fna,/ptmp/jfellowsy/projects/taxprofiler-createtaxdb-paper/benchmarking/ncbi_genomes/ncbi_dataset/data/GCF_003571865.1/GCF_003571865.1_ASM357186v1_protein.faa
GCF_009860835.1,2844296,/ptmp/jfellowsy/projects/taxprofiler-createtaxdb-paper/benchmarking/ncbi_genomes/ncbi_dataset/data/GCF_009860835.1/GCF_009860835.1_ASM986083v1_genomic.fna,/ptmp/jfellowsy/projects/taxprofiler-createtaxdb-paper/benchmarking/ncbi_genomes/ncbi_dataset/data/GCF_009860835.1/GCF_009860835.1_ASM986083v1_protein.faa
GCF_023347335.1,2929489,/ptmp/jfellowsy/projects/taxprofiler-createtaxdb-paper/benchmarking/ncbi_genomes/ncbi_dataset/data/GCF_023347335.1/GCF_023347335.1_ASM2334733v1_genomic.fna,/ptmp/jfellowsy/projects/taxprofiler-createtaxdb-paper/benchmarking/ncbi_genomes/ncbi_dataset/data/GCF_023347335.1/GCF_023347335.1_ASM2334733v1_protein.faa
GCF_000907615.1,3429158,/ptmp/jfellowsy/projects/taxprofiler-createtaxdb-paper/benchmarking/ncbi_genomes/ncbi_dataset/data/GCF_000907615.1/GCF_000907615.1_ViralProj206490_genomic.fna,/ptmp/jfellowsy/projects/taxprofiler-createtaxdb-paper/benchmarking/ncbi_genomes/ncbi_dataset/data/GCF_000907615.1/GCF_000907615.1_ViralProj206490_protein.faa
GCF_016767215.1,1630406,/ptmp/jfellowsy/projects/taxprofiler-createtaxdb-paper/benchmarking/ncbi_genomes/ncbi_dataset/data/GCF_016767215.1/GCF_016767215.1_ASM1676721v1_genomic.fna,/ptmp/jfellowsy/projects/taxprofiler-createtaxdb-paper/benchmarking/ncbi_genomes/ncbi_dataset/data/GCF_016767215.1/GCF_016767215.1_ASM1676721v1_protein.faa
GCF_036549255.1,2485784,/ptmp/jfellowsy/projects/taxprofiler-createtaxdb-paper/benchmarking/ncbi_genomes/ncbi_dataset/data/GCF_036549255.1/GCF_036549255.1_ASM3654925v1_genomic.fna,/ptmp/jfellowsy/projects/taxprofiler-createtaxdb-paper/benchmarking/ncbi_genomes/ncbi_dataset/data/GCF_036549255.1/GCF_036549255.1_ASM3654925v1_protein.faa
GCF_044095835.1,158484,/ptmp/jfellowsy/projects/taxprofiler-createtaxdb-paper/benchmarking/ncbi_genomes/ncbi_dataset/data/GCF_044095835.1/GCF_044095835.1_ASM4409583v1_genomic.fna,/ptmp/jfellowsy/projects/taxprofiler-createtaxdb-paper/benchmarking/ncbi_genomes/ncbi_dataset/data/GCF_044095835.1/GCF_044095835.1_ASM4409583v1_protein.faa
GCF_004358325.1,2506420,/ptmp/jfellowsy/projects/taxprofiler-createtaxdb-paper/benchmarking/ncbi_genomes/ncbi_dataset/data/GCF_004358325.1/GCF_004358325.1_ASM435832v1_genomic.fna,/ptmp/jfellowsy/projects/taxprofiler-createtaxdb-paper/benchmarking/ncbi_genomes/ncbi_dataset/data/GCF_004358325.1/GCF_004358325.1_ASM435832v1_protein.faa
GCF_026625725.1,2994661,/ptmp/jfellowsy/projects/taxprofiler-createtaxdb-paper/benchmarking/ncbi_genomes/ncbi_dataset/data/GCF_026625725.1/GCF_026625725.1_ASM2662572v1_genomic.fna,/ptmp/jfellowsy/projects/taxprofiler-createtaxdb-paper/benchmarking/ncbi_genomes/ncbi_dataset/data/GCF_026625725.1/GCF_026625725.1_ASM2662572v1_protein.faa
GCF_003555505.1,3161974,/ptmp/jfellowsy/projects/taxprofiler-createtaxdb-paper/benchmarking/ncbi_genomes/ncbi_dataset/data/GCF_003555505.1/GCF_003555505.1_ASM355550v2_genomic.fna,/ptmp/jfellowsy/projects/taxprofiler-createtaxdb-paper/benchmarking/ncbi_genomes/ncbi_dataset/data/GCF_003555505.1/GCF_003555505.1_ASM355550v2_protein.faa
GCF_004521775.1,2845099,/ptmp/jfellowsy/projects/taxprofiler-createtaxdb-paper/benchmarking/ncbi_genomes/ncbi_dataset/data/GCF_004521775.1/GCF_004521775.1_ASM452177v1_genomic.fna,/ptmp/jfellowsy/projects/taxprofiler-createtaxdb-paper/benchmarking/ncbi_genomes/ncbi_dataset/data/GCF_004521775.1/GCF_004521775.1_ASM452177v1_protein.faa
GCF_014279555.1,1050714,/ptmp/jfellowsy/projects/taxprofiler-createtaxdb-paper/benchmarking/ncbi_genomes/ncbi_dataset/data/GCF_014279555.1/GCF_014279555.1_ASM1427955v1_genomic.fna,/ptmp/jfellowsy/projects/taxprofiler-createtaxdb-paper/benchmarking/ncbi_genomes/ncbi_dataset/data/GCF_014279555.1/GCF_014279555.1_ASM1427955v1_protein.faa
GCF_017903595.1,2955920,/ptmp/jfellowsy/projects/taxprofiler-createtaxdb-paper/benchmarking/ncbi_genomes/ncbi_dataset/data/GCF_017903595.1/GCF_017903595.1_ASM1790359v1_genomic.fna,/ptmp/jfellowsy/projects/taxprofiler-createtaxdb-paper/benchmarking/ncbi_genomes/ncbi_dataset/data/GCF_017903595.1/GCF_017903595.1_ASM1790359v1_protein.faa
GCF_002627365.1,2955686,/ptmp/jfellowsy/projects/taxprofiler-createtaxdb-paper/benchmarking/ncbi_genomes/ncbi_dataset/data/GCF_002627365.1/GCF_002627365.1_ASM262736v1_genomic.fna,/ptmp/jfellowsy/projects/taxprofiler-createtaxdb-paper/benchmarking/ncbi_genomes/ncbi_dataset/data/GCF_002627365.1/GCF_002627365.1_ASM262736v1_protein.faa
GCF_051903985.1,3449277,/ptmp/jfellowsy/projects/taxprofiler-createtaxdb-paper/benchmarking/ncbi_genomes/ncbi_dataset/data/GCF_051903985.1/GCF_051903985.1_ASM5190398v1_genomic.fna,/ptmp/jfellowsy/projects/taxprofiler-createtaxdb-paper/benchmarking/ncbi_genomes/ncbi_dataset/data/GCF_051903985.1/GCF_051903985.1_ASM5190398v1_protein.faa
GCF_000860585.1,3427782,/ptmp/jfellowsy/projects/taxprofiler-createtaxdb-paper/benchmarking/ncbi_genomes/ncbi_dataset/data/GCF_000860585.1/GCF_000860585.1_ViralProj15324_genomic.fna,/ptmp/jfellowsy/projects/taxprofiler-createtaxdb-paper/benchmarking/ncbi_genomes/ncbi_dataset/data/GCF_000860585.1/GCF_000860585.1_ViralProj15324_protein.faa
GCF_001959615.1,1923637,/ptmp/jfellowsy/projects/taxprofiler-createtaxdb-paper/benchmarking/ncbi_genomes/ncbi_dataset/data/GCF_001959615.1/GCF_001959615.1_ViralProj361702_genomic.fna,/ptmp/jfellowsy/projects/taxprofiler-createtaxdb-paper/benchmarking/ncbi_genomes/ncbi_dataset/data/GCF_001959615.1/GCF_001959615.1_ViralProj361702_protein.faa
GCF_053890455.1,3476641,/ptmp/jfellowsy/projects/taxprofiler-createtaxdb-paper/benchmarking/ncbi_genomes/ncbi_dataset/data/GCF_053890455.1/GCF_053890455.1_ASM5389045v1_genomic.fna,/ptmp/jfellowsy/projects/taxprofiler-createtaxdb-paper/benchmarking/ncbi_genomes/ncbi_dataset/data/GCF_053890455.1/GCF_053890455.1_ASM5389045v1_protein.faa
GCF_001925355.1,1922450,/ptmp/jfellowsy/projects/taxprofiler-createtaxdb-paper/benchmarking/ncbi_genomes/ncbi_dataset/data/GCF_001925355.1/GCF_001925355.1_ViralProj359215_genomic.fna,/ptmp/jfellowsy/projects/taxprofiler-createtaxdb-paper/benchmarking/ncbi_genomes/ncbi_dataset/data/GCF_001925355.1/GCF_001925355.1_ViralProj359215_protein.faa
GCF_000871065.2,445517,/ptmp/jfellowsy/projects/taxprofiler-createtaxdb-paper/benchmarking/ncbi_genomes/ncbi_dataset/data/GCF_000871065.2/GCF_000871065.2_ViralProj20663_genomic.fna,/ptmp/jfellowsy/projects/taxprofiler-createtaxdb-paper/benchmarking/ncbi_genomes/ncbi_dataset/data/GCF_000871065.2/GCF_000871065.2_ViralProj20663_protein.faa
GCF_029887135.1,3059881,/ptmp/jfellowsy/projects/taxprofiler-createtaxdb-paper/benchmarking/ncbi_genomes/ncbi_dataset/data/GCF_029887135.1/GCF_029887135.1_ASM2988713v1_genomic.fna,/ptmp/jfellowsy/projects/taxprofiler-createtaxdb-paper/benchmarking/ncbi_genomes/ncbi_dataset/data/GCF_029887135.1/GCF_029887135.1_ASM2988713v1_protein.faa
GCF_018589325.1,2845887,/ptmp/jfellowsy/projects/taxprofiler-createtaxdb-paper/benchmarking/ncbi_genomes/ncbi_dataset/data/GCF_018589325.1/GCF_018589325.1_ASM1858932v1_genomic.fna,/ptmp/jfellowsy/projects/taxprofiler-createtaxdb-paper/benchmarking/ncbi_genomes/ncbi_dataset/data/GCF_018589325.1/GCF_018589325.1_ASM1858932v1_protein.faa
GCF_000875755.1,51365,/ptmp/jfellowsy/projects/taxprofiler-createtaxdb-paper/benchmarking/ncbi_genomes/ncbi_dataset/data/GCF_000875755.1/GCF_000875755.1_ASM87575v1_genomic.fna,/ptmp/jfellowsy/projects/taxprofiler-createtaxdb-paper/benchmarking/ncbi_genomes/ncbi_dataset/data/GCF_000875755.1/GCF_000875755.1_ASM87575v1_protein.faa
GCF_002957945.1,2846247,/ptmp/jfellowsy/projects/taxprofiler-createtaxdb-paper/benchmarking/ncbi_genomes/ncbi_dataset/data/GCF_002957945.1/GCF_002957945.1_ASM295794v1_genomic.fna,/ptmp/jfellowsy/projects/taxprofiler-createtaxdb-paper/benchmarking/ncbi_genomes/ncbi_dataset/data/GCF_002957945.1/GCF_002957945.1_ASM295794v1_protein.faa
GCF_050707965.1,3075616,/ptmp/jfellowsy/projects/taxprofiler-createtaxdb-paper/benchmarking/ncbi_genomes/ncbi_dataset/data/GCF_050707965.1/GCF_050707965.1_ASM5070796v1_genomic.fna,/ptmp/jfellowsy/projects/taxprofiler-createtaxdb-paper/benchmarking/ncbi_genomes/ncbi_dataset/data/GCF_050707965.1/GCF_050707965.1_ASM5070796v1_protein.faa
GCF_001736435.1,1567487,/ptmp/jfellowsy/projects/taxprofiler-createtaxdb-paper/benchmarking/ncbi_genomes/ncbi_dataset/data/GCF_001736435.1/GCF_001736435.1_ViralProj343534_genomic.fna,/ptmp/jfellowsy/projects/taxprofiler-createtaxdb-paper/benchmarking/ncbi_genomes/ncbi_dataset/data/GCF_001736435.1/GCF_001736435.1_ViralProj343534_protein.faa
GCF_012562605.1,2675797,/ptmp/jfellowsy/projects/taxprofiler-createtaxdb-paper/benchmarking/ncbi_genomes/ncbi_dataset/data/GCF_012562605.1/GCF_012562605.1_ASM1256260v1_genomic.fna,/ptmp/jfellowsy/projects/taxprofiler-createtaxdb-paper/benchmarking/ncbi_genomes/ncbi_dataset/data/GCF_012562605.1/GCF_012562605.1_ASM1256260v1_protein.faa
GCF_029853675.1,3038772,/ptmp/jfellowsy/projects/taxprofiler-createtaxdb-paper/benchmarking/ncbi_genomes/ncbi_dataset/data/GCF_029853675.1/GCF_029853675.1_ASM2985367v1_genomic.fna,/ptmp/jfellowsy/projects/taxprofiler-createtaxdb-paper/benchmarking/ncbi_genomes/ncbi_dataset/data/GCF_029853675.1/GCF_029853675.1_ASM2985367v1_protein.faa
GCF_002610105.1,2734293,/ptmp/jfellowsy/projects/taxprofiler-createtaxdb-paper/benchmarking/ncbi_genomes/ncbi_dataset/data/GCF_002610105.1/GCF_002610105.1_ASM261010v1_genomic.fna,/ptmp/jfellowsy/projects/taxprofiler-createtaxdb-paper/benchmarking/ncbi_genomes/ncbi_dataset/data/GCF_002610105.1/GCF_002610105.1_ASM261010v1_protein.faa
GCF_002957185.1,2733333,/ptmp/jfellowsy/projects/taxprofiler-createtaxdb-paper/benchmarking/ncbi_genomes/ncbi_dataset/data/GCF_002957185.1/GCF_002957185.1_ASM295718v2_genomic.fna,/ptmp/jfellowsy/projects/taxprofiler-createtaxdb-paper/benchmarking/ncbi_genomes/ncbi_dataset/data/GCF_002957185.1/GCF_002957185.1_ASM295718v2_protein.faa
GCF_042231085.1,2316720,/ptmp/jfellowsy/projects/taxprofiler-createtaxdb-paper/benchmarking/ncbi_genomes/ncbi_dataset/data/GCF_042231085.1/GCF_042231085.1_ASM4223108v1_genomic.fna,/ptmp/jfellowsy/projects/taxprofiler-createtaxdb-paper/benchmarking/ncbi_genomes/ncbi_dataset/data/GCF_042231085.1/GCF_042231085.1_ASM4223108v1_protein.faa
GCF_050535505.1,2775019,/ptmp/jfellowsy/projects/taxprofiler-createtaxdb-paper/benchmarking/ncbi_genomes/ncbi_dataset/data/GCF_050535505.1/GCF_050535505.1_Ente_faec_DIV2368_genomic.fna,/ptmp/jfellowsy/projects/taxprofiler-createtaxdb-paper/benchmarking/ncbi_genomes/ncbi_dataset/data/GCF_050535505.1/GCF_050535505.1_Ente_faec_DIV2368_protein.faa
GCF_003029665.1,1280,/ptmp/jfellowsy/projects/taxprofiler-createtaxdb-paper/benchmarking/ncbi_genomes/ncbi_dataset/data/GCF_003029665.1/GCF_003029665.1_ASM302966v1_genomic.fna,/ptmp/jfellowsy/projects/taxprofiler-createtaxdb-paper/benchmarking/ncbi_genomes/ncbi_dataset/data/GCF_003029665.1/GCF_003029665.1_ASM302966v1_protein.faa
GCF_024227715.1,2961595,/ptmp/jfellowsy/projects/taxprofiler-createtaxdb-paper/benchmarking/ncbi_genomes/ncbi_dataset/data/GCF_024227715.1/GCF_024227715.1_ASM2422771v1_genomic.fna,/ptmp/jfellowsy/projects/taxprofiler-createtaxdb-paper/benchmarking/ncbi_genomes/ncbi_dataset/data/GCF_024227715.1/GCF_024227715.1_ASM2422771v1_protein.faa
GCF_049942685.1,3416808,/ptmp/jfellowsy/projects/taxprofiler-createtaxdb-paper/benchmarking/ncbi_genomes/ncbi_dataset/data/GCF_049942685.1/GCF_049942685.1_ASM4994268v1_genomic.fna,/ptmp/jfellowsy/projects/taxprofiler-createtaxdb-paper/benchmarking/ncbi_genomes/ncbi_dataset/data/GCF_049942685.1/GCF_049942685.1_ASM4994268v1_protein.faa
GCF_047199225.1,3381345,/ptmp/jfellowsy/projects/taxprofiler-createtaxdb-paper/benchmarking/ncbi_genomes/ncbi_dataset/data/GCF_047199225.1/GCF_047199225.1_DL_genomic.fna,/ptmp/jfellowsy/projects/taxprofiler-createtaxdb-paper/benchmarking/ncbi_genomes/ncbi_dataset/data/GCF_047199225.1/GCF_047199225.1_DL_protein.faa
GCF_050947935.1,3239927,/ptmp/jfellowsy/projects/taxprofiler-createtaxdb-paper/benchmarking/ncbi_genomes/ncbi_dataset/data/GCF_050947935.1/GCF_050947935.1_MDNA_WGS_252_assembly_genomic.fna,/ptmp/jfellowsy/projects/taxprofiler-createtaxdb-paper/benchmarking/ncbi_genomes/ncbi_dataset/data/GCF_050947935.1/GCF_050947935.1_MDNA_WGS_252_assembly_protein.faa
GCF_037976155.1,2921518,/ptmp/jfellowsy/projects/taxprofiler-createtaxdb-paper/benchmarking/ncbi_genomes/ncbi_dataset/data/GCF_037976155.1/GCF_037976155.1_PS01508_genomic.fna,/ptmp/jfellowsy/projects/taxprofiler-createtaxdb-paper/benchmarking/ncbi_genomes/ncbi_dataset/data/GCF_037976155.1/GCF_037976155.1_PS01508_protein.faa
GCF_002004495.1,1923752,/ptmp/jfellowsy/projects/taxprofiler-createtaxdb-paper/benchmarking/ncbi_genomes/ncbi_dataset/data/GCF_002004495.1/GCF_002004495.1_ViralProj375021_genomic.fna,/ptmp/jfellowsy/projects/taxprofiler-createtaxdb-paper/benchmarking/ncbi_genomes/ncbi_dataset/data/GCF_002004495.1/GCF_002004495.1_ViralProj375021_protein.faa
GCF_050632385.1,3422307,/ptmp/jfellowsy/projects/taxprofiler-createtaxdb-paper/benchmarking/ncbi_genomes/ncbi_dataset/data/GCF_050632385.1/GCF_050632385.1_ASM5063238v1_genomic.fna,/ptmp/jfellowsy/projects/taxprofiler-createtaxdb-paper/benchmarking/ncbi_genomes/ncbi_dataset/data/GCF_050632385.1/GCF_050632385.1_ASM5063238v1_protein.faa
GCF_001959095.1,1923509,/ptmp/jfellowsy/projects/taxprofiler-createtaxdb-paper/benchmarking/ncbi_genomes/ncbi_dataset/data/GCF_001959095.1/GCF_001959095.1_ViralProj361780_genomic.fna,/ptmp/jfellowsy/projects/taxprofiler-createtaxdb-paper/benchmarking/ncbi_genomes/ncbi_dataset/data/GCF_001959095.1/GCF_001959095.1_ViralProj361780_protein.faa
GCF_018547885.1,3427348,/ptmp/jfellowsy/projects/taxprofiler-createtaxdb-paper/benchmarking/ncbi_genomes/ncbi_dataset/data/GCF_018547885.1/GCF_018547885.1_ASM1854788v1_genomic.fna,/ptmp/jfellowsy/projects/taxprofiler-createtaxdb-paper/benchmarking/ncbi_genomes/ncbi_dataset/data/GCF_018547885.1/GCF_018547885.1_ASM1854788v1_protein.faa
GCF_044570195.1,3366583,/ptmp/jfellowsy/projects/taxprofiler-createtaxdb-paper/benchmarking/ncbi_genomes/ncbi_dataset/data/GCF_044570195.1/GCF_044570195.1_ASM4457019v1_genomic.fna,/ptmp/jfellowsy/projects/taxprofiler-createtaxdb-paper/benchmarking/ncbi_genomes/ncbi_dataset/data/GCF_044570195.1/GCF_044570195.1_ASM4457019v1_protein.faa
GCF_022870865.1,1282863,/ptmp/jfellowsy/projects/taxprofiler-createtaxdb-paper/benchmarking/ncbi_genomes/ncbi_dataset/data/GCF_022870865.1/GCF_022870865.1_ASM2287086v1_genomic.fna,/ptmp/jfellowsy/projects/taxprofiler-createtaxdb-paper/benchmarking/ncbi_genomes/ncbi_dataset/data/GCF_022870865.1/GCF_022870865.1_ASM2287086v1_protein.faa
GCF_018573365.1,2846450,/ptmp/jfellowsy/projects/taxprofiler-createtaxdb-paper/benchmarking/ncbi_genomes/ncbi_dataset/data/GCF_018573365.1/GCF_018573365.1_ASM1857336v1_genomic.fna,/ptmp/jfellowsy/projects/taxprofiler-createtaxdb-paper/benchmarking/ncbi_genomes/ncbi_dataset/data/GCF_018573365.1/GCF_018573365.1_ASM1857336v1_protein.faa
